drive,split,segment_id,frame_t,frame_t1,dt_s,gt_lat_t,gt_lon_t,gt_lat_t1,gt_lon_t1,gt_yaw_t_rad,gt_yaw_t1_rad,gt_dyaw_rad,gt_dx_m,gt_dy_m,gt_step_m,motion_regime,folder
2011_09_26_drive_0023_sync,train,0,318,319,0.110011413,49.033134837418,8.4362389682799,49.033137122563,8.4362251374362,2.9118283267949,2.9136313267949,0.001803000000000221,1.0408314154395066,-0.017801678612197447,1.040983638261053,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,319,320,0.109877718,49.033137122563,8.4362251374362,49.033139372201,8.4362112783894,2.9136313267949,2.9153443267949,0.0017130000000000756,1.0419094324135245,-0.015362741752889375,1.0420226865027646,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,320,321,0.099998798,49.033139372201,8.4362112783894,49.033141367401,8.4361987031254,2.9153443267949,2.9167793267949,0.001434999999999853,0.9442206458547554,-0.010563403756433942,0.9442797326837492,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,321,322,0.100044492,49.033141367401,8.4361987031254,49.033143333742,8.4361861293124,2.9167793267949,2.9182413267949,0.0014620000000000744,0.9433850851835832,-0.008810236204265937,0.9434262235113096,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,322,323,0.099992125,49.033143333742,8.4361861293124,49.033145317849,8.4361735327728,2.9182413267949,2.9191103267949,0.0008689999999997866,0.9454266873172087,-0.011750648037190281,0.9454997085250133,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,323,324,0.110009071,49.033145317849,8.4361735327728,49.033147447242,8.4361597072286,2.9191103267949,2.9198403267949,0.0007299999999998974,1.0364710333958584,-0.008554971064222344,1.0365063389090239,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,324,325,0.09999434,49.033147447242,8.4361597072286,49.033149401171,8.4361471167683,2.9198403267949,2.9201383267949,0.00029800000000035354,0.9442349268474483,-0.010082831172482903,0.9442887591002335,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,325,326,0.099985854,49.033149401171,8.4361471167683,49.033151334279,8.4361345417247,2.9201383267949,2.9204283267949,0.0002899999999996794,0.9426250595500107,-0.008350180467304652,0.9426620435795099,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,326,327,0.110025317,49.033151334279,8.4361345417247,49.033153472332,8.4361207017925,2.9204283267949,2.9205703267949,0.00014200000000030855,1.037694722666486,-0.010631251628407168,1.0377491801784582,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,327,328,0.100025991,49.033153472332,8.4361207017925,49.033155437868,8.4361081437152,2.9205703267949,2.9213123267949,0.0007419999999997984,0.9422045337513516,-0.01255092484919118,0.9422881242678228,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,328,329,0.099954873,49.033155437868,8.4361081437152,49.03315737599,8.4360955892621,2.9213123267949,2.9215153267949,0.00020299999999995322,0.9412700023859163,-0.01032987003697286,0.9413266827231467,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,329,330,0.11014816,49.03315737599,8.4360955892621,49.033159533916,8.4360817783291,2.9215153267949,2.9218683267949,0.0003530000000000477,1.0360999633856731,-0.01438017378170986,1.036199750784464,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,330,331,0.09993115,49.033159533916,8.4360817783291,49.033161515971,8.4360692322293,2.9218683267949,2.9221233267949,0.00025500000000011624,0.9417350014714246,-0.015759128273189565,0.9418668499954306,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,331,332,0.100049294,49.033161515971,8.4360692322293,49.033163510778,8.4360566671432,2.9221233267949,2.9220853267949,-3.799999999998249e-05,0.9433924171049838,-0.017083093685495154,0.9435470760598281,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,332,333,0.109938165,49.033163510778,8.4360566671432,49.033165700954,8.4360428754391,2.9220853267949,2.9225293267949,0.00044399999999988893,1.035503488674537,-0.018780272703014855,1.0356737776442622,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,333,334,0.099995876,49.033165700954,8.4360428754391,49.033167720912,8.436030384441,2.9225293267949,2.9231423267949,0.0006129999999999747,0.9387157887855336,-0.02137407958260379,0.9389590956975975,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,334,335,0.109968684,49.033167720912,8.436030384441,49.03316987903,8.4360166307971,2.9231423267949,2.9242613267949,0.0011190000000000921,1.031997831006894,-0.016992928363706056,1.0321377247331422,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,335,336,0.099991359,49.03316987903,8.4360166307971,49.033171855733,8.4360041284712,2.9242613267949,2.9250753267949,0.0008140000000000924,0.9384463225040278,-0.01811979868900404,0.9386212374146793,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,336,337,0.100241611,49.033171855733,8.4360041284712,49.033173791909,8.4359916014691,2.9250753267949,2.9256263267949,0.0005509999999997461,0.9392209412190751,-0.014090686273944414,0.9393266332134504,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,337,338,0.109799583,49.033173791909,8.4359916014691,49.03317592564,8.4359777702218,2.9256263267949,2.9260833267949,0.0004569999999999297,1.0369027671659168,-0.015691001343925426,1.0370214829402091,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,338,339,0.099971856,49.03317592564,8.4359777702218,49.033177836742,8.4359652113604,2.9260833267949,2.9265663267949,0.0004830000000000112,0.9408807138369917,-0.011813539572320592,0.9409548753195521,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,339,340,0.100049804,49.033177836742,8.4359652113604,49.033179737329,8.4359527008909,2.9265663267949,2.9270133267949,0.00044700000000030826,0.9371746303767228,-0.011878016660173463,0.9372499000274827,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,340,341,0.110003833,49.033179737329,8.4359527008909,49.033181829837,8.4359389876664,2.9270133267949,2.9273453267949,0.0003319999999997769,1.0274865703682547,-0.014479687708263939,1.0275885916276257,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,341,342,0.100064951,49.033181829837,8.4359389876664,49.033183715137,8.4359265441937,2.9273453267949,2.9276373267949,0.00029199999999995896,0.9320253445615873,-0.01198485460181753,0.9321023976178648,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,342,343,0.10994026,49.033183715137,8.4359265441937,49.033185792835,8.4359128591858,2.9276373267949,2.9273443267949,-0.00029299999999965465,1.0251148162703916,-0.013947057120134665,1.025209689253565,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,343,344,0.10000398,49.033185792835,8.4359128591858,49.033187674656,8.4359004382946,2.9273443267949,2.9272163267949,-0.000128000000000128,0.9303325491376303,-0.011955913976339938,0.9304093700430639,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,344,345,0.099967498,49.033187674656,8.4359004382946,49.033189568598,8.435888031061,2.9272163267949,2.9269703267949,-0.0002460000000001905,0.9296471246195896,-0.013367308995249905,0.9297432232951447,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,345,346,0.11004751,49.033189568598,8.435888031061,49.033191667099,8.4358744877706,2.9269703267949,2.9269243267949,-4.599999999976845e-05,1.0155112523253256,-0.01772881901135831,1.015665995602338,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,346,347,0.100055712,49.033191667099,8.4358744877706,49.033193600657,8.4358622033533,2.9269243267949,2.9270683267949,0.00014399999999969992,0.9218325363236546,-0.019314125219553196,0.9220348477459507,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,347,348,0.109987079,49.033193600657,8.4358622033533,49.033195650914,8.4358486544426,2.9270683267949,2.9272863267949,0.00021800000000027353,1.0147669330229967,-0.012493640589848226,1.0148438399143425,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,348,349,0.099991955,49.033195650914,8.4358486544426,49.033197456761,8.4358363686636,2.9272863267949,2.9273873267949,0.00010099999999990672,0.9188990573563753,-0.005735202247425575,0.9189169549830137,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,349,350,0.1000228,49.033197456761,8.4358363686636,49.033199239867,8.435824069914,2.9273873267949,2.9272423267949,-0.0001449999999998397,0.9192853193437155,-0.0031531297768790656,0.9192907269130189,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,350,351,0.099965504,49.033199239867,8.435824069914,49.033201016781,8.4358117696669,2.9272423267949,2.9271223267949,-0.00012000000000034206,0.9192459063319967,-0.0023230765889282468,0.91924884171424,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,351,352,0.110046524,49.033201016781,8.4358117696669,49.033202987786,8.435798236098,2.9271223267949,2.9264583267949,-0.0006639999999999979,1.0117944210742704,-0.004166606712208365,1.0118030001578926,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,352,353,0.099982046,49.033202987786,8.435798236098,49.033204814114,8.4357859371316,2.9264583267949,2.9261753267949,-0.0002830000000000332,0.9203303543188295,-0.006996292333848797,0.9203569466174756,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,353,354,0.109985833,49.033204814114,8.4357859371316,49.033206856635,8.4357723783922,2.9261753267949,2.9254543267949,-0.0007209999999999717,1.0152941413776684,-0.010592898704181092,1.0153493994772311,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,354,355,0.100013879,49.033206856635,8.4357723783922,49.033208722003,8.4357600469276,2.9254543267949,2.9251243267949,-0.00032999999999994145,0.9235855133171804,-0.009808427575555528,0.9236375943306252,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,355,356,0.100085505,49.033208722003,8.4357600469276,49.033210600052,8.4357476609484,2.9251243267949,2.9247163267949,-0.0004079999999997419,0.927777671490207,-0.01002780370831835,0.927831862226666,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,356,357,0.110065029,49.033210600052,8.4357476609484,49.03321268678,8.4357340279268,2.9247163267949,2.9242183267949,-0.0004980000000003315,1.0216616980425364,-0.012750847975481372,1.0217412634181182,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,357,358,0.100026878,49.03321268678,8.4357340279268,49.033214537997,8.4357216118044,2.9242183267949,2.9237643267949,-0.00045399999999995444,0.9292903093302239,-0.005796158771720128,0.9293083850216624,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,358,359,0.099828037,49.033214537997,8.4357216118044,49.033216379692,8.4357092283015,2.9237643267949,2.9236863267949,-7.799999999980045e-05,0.9267393138714184,-0.004853821292680055,0.926752024791966,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,359,360,0.110006165,49.033216379692,8.4357092283015,49.03321840969,8.435695577475,2.9236863267949,2.9243663267949,0.0006800000000000139,1.0215776630968187,-0.00525181434996333,1.0215911624971723,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,360,361,0.100125117,49.03321840969,8.435695577475,49.033220249448,8.4356831920617,2.9243663267949,2.9249743267949,0.000608000000000164,0.9268258338764789,-0.005171124241924618,0.9268402596277073,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,361,362,0.099942684,49.033220249448,8.4356831920617,49.033222090229,8.4356708408544,2.9249743267949,2.9254603267949,0.00048599999999998644,0.9244088335754779,-0.006382421089778212,0.9244308664747963,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,362,363,0.109980734,49.033222090229,8.4356708408544,49.033224102681,8.4356572627978,2.9254603267949,2.9260733267949,0.0006129999999999747,1.0159603218100495,-0.006295301023499206,1.0159798257383637,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,363,364,0.09999298,49.033224102681,8.4356572627978,49.033225929397,8.4356449345728,2.9260733267949,2.9264273267949,0.0003539999999997434,0.9224278357745125,-0.006227574449149342,0.9224488576041333,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,364,365,0.099991396,49.033225929397,8.4356449345728,49.033227745537,8.4356326003765,2.9264273267949,2.9268913267949,0.00046400000000001995,0.9225999307691837,-0.005310905480696931,0.9226152166381862,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,365,366,0.110085456,49.033227745537,8.4356326003765,49.033229741931,8.4356190622823,2.9268913267949,2.9270893267949,0.0001980000000001425,1.01271968400638,-0.006624028770960522,1.0127413471025761,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,366,367,0.099916167,49.033229741931,8.4356190622823,49.033231549312,8.4356067821462,2.9270893267949,2.9273573267949,0.0002679999999997129,0.9185335184573861,-0.005808825214935309,0.9185518858399251,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,367,368,0.109957768,49.033231549312,8.4356067821462,49.033233536904,8.4355933112765,2.9273573267949,2.9278713267949,0.0005140000000003475,1.007713987732941,-0.007181611526426684,1.0077395777762936,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,368,369,0.100026962,49.033233536904,8.4355933112765,49.033235294607,8.4355810879411,2.9278713267949,2.9283533267949,0.0004819999999998714,0.913304507336472,-0.0020020756196375,0.9133067017316266,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,369,370,0.100065873,49.033235294607,8.4355810879411,49.033237046989,8.4355688883546,2.9283533267949,2.9283193267949,-3.399999999986747e-05,0.9114840342932291,-0.0022301871760689873,0.9114867626610388,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,370,371,0.11004264,49.033237046989,8.4355688883546,49.033238972292,8.4355554474146,2.9283193267949,2.9285093267949,0.00018999999999991246,1.0041039788675987,-0.0018365173767146414,1.004105658371577,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,371,372,0.099935294,49.033238972292,8.4355554474146,49.033240731519,8.4355432350783,2.9285093267949,2.9277583267949,-0.0007510000000001682,0.9125542291717029,-0.002920359005095907,0.9125589020309207,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,372,373,0.100000023,49.033240731519,8.4355432350783,49.033242490972,8.4355310468904,2.9277583267949,2.9271423267949,-0.0006159999999999499,0.9108391813782137,-0.0026336253262981835,0.9108429888384133,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,373,374,0.110010005,49.033242490972,8.4355310468904,49.033244407074,8.4355176539105,2.9271423267949,2.9264223267949,-0.0007199999999998319,1.000467257264475,-0.00039881901848715096,1.0004673367556338,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,374,375,0.100003052,49.033244407074,8.4355176539105,49.03324616871,8.4355054802035,2.9264223267949,2.9260003267949,-0.00042199999999992244,0.9098612146026328,-0.0018798174589801098,0.9098631564976446,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,375,376,0.100190957,49.03324616871,8.4355054802035,49.033247967298,8.4354933747444,2.9260003267949,2.9256673267949,-0.0003330000000003608,0.9058762227466891,-0.0065796718174553626,0.9059001175731431,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,376,377,0.109814469,49.033247967298,8.4354933747444,49.033249978566,8.4354800763847,2.9256673267949,2.9256973267949,3.0000000000196536e-05,0.9959910510050087,-0.01075053539378898,0.9960490689184519,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,377,378,0.100031485,49.033249978566,8.4354800763847,49.033251776876,8.4354679960235,2.9256973267949,2.9258043267949,0.00010699999999985721,0.9040822730367685,-0.006667373382945652,0.90410685778129,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,378,379,0.099981275,49.033251776876,8.4354679960235,49.033253557875,8.4354559030753,2.9258043267949,2.9261243267949,0.00032000000000032003,0.9045662446922288,-0.004685060713479489,0.9045783773839003,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,379,380,0.11002193,49.033253557875,8.4354559030753,49.033255491255,8.4354425771487,2.9261243267949,2.9267283267949,0.0006039999999996049,0.9960975450120442,-0.002305605607546529,0.996100213330084,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,380,381,0.100024493,49.033255491255,8.4354425771487,49.03325726687,8.4354304504848,2.9267283267949,2.9272943267949,0.0005660000000000664,0.9068377792981056,-0.004410674778804857,0.9068485055478253,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,381,382,0.104984442,49.03325726687,8.4354304504848,49.033259112021,8.43541770234085,2.9272943267949,2.9275633267949,0.0002690000000002968,0.9528014544181185,-0.002841745072764801,0.9528056921830077,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,382,383,0.10498464,49.033259112021,8.43541770234085,49.033260957172,8.4354049541969,2.9275633267949,2.9278323267949,0.0002689999999998527,0.9528006216443276,-0.0030980551957135727,0.9528056583332263,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,383,384,0.099998105,49.033260957172,8.4354049541969,49.033262691829,8.4353928191575,2.9278323267949,2.9281953267949,0.00036300000000011323,0.906462403688409,-0.0008265166628828591,0.9064627804992118,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,384,385,0.110252591,49.033262691829,8.4353928191575,49.033264615047,8.4353794937798,2.9281953267949,2.9288663267949,0.0006710000000000882,0.9958117347533496,-0.0032714707354401795,0.9958171085059989,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,385,386,0.099953307,49.033264615047,8.4353794937798,49.033266351456,8.4353674013669,2.9288663267949,2.9287143267949,-0.00015200000000037406,0.9034612770595727,-0.0026112632904792543,0.9034650507031725,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,386,387,0.09982813,49.033266351456,8.4353674013669,49.033268113524,8.4353553568613,2.9287143267949,2.9291553267949,0.00044100000000035777,0.9006475954602255,-0.006004521299224491,0.9006676109888259,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,387,388,0.110003189,49.033268113524,8.4353553568613,49.033270083759,8.4353421162452,2.9291553267949,2.9301853267949,0.0010299999999996423,0.9908644437363076,-0.010648034577988547,0.9909216550773509,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,388,389,0.109924748,49.033270083759,8.4353421162452,49.033272034119,8.4353288336605,2.9301853267949,2.9301963267949,1.100000000020529e-05,0.9933834727124824,-0.008862680266908368,0.9934230070618582,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,389,390,0.100272057,49.033272034119,8.4353288336605,49.033273817095,8.435316732278,2.9301963267949,2.9303523267949,0.000156000000000045,0.9051846305227614,-0.00874395113787857,0.9052268621821437,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,390,391,0.099760416,49.033273817095,8.435316732278,49.033275591152,8.4353046526356,2.9303523267949,2.9298883267949,-0.00046400000000001995,0.9034236528967915,-0.008247058086524456,0.9034612944561958,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,391,392,0.099986319,49.033275591152,8.4353046526356,49.033277343631,8.4352925930714,2.9298883267949,2.9283383267949,-0.0015499999999999403,0.9014899581309644,-0.0057873653662759705,0.901508534739883,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,392,393,0.100011671,49.033277343631,8.4352925930714,49.033279075509,8.4352805710243,2.9283383267949,2.9264093267949,-0.0019290000000000695,0.8983363615417023,-0.0027282133515291462,0.898340504272225,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,393,394,0.10999439,49.033279075509,8.4352805710243,49.033280997501,8.4352673795589,2.9264093267949,2.9241523267949,-0.0022570000000001755,0.9862385677814526,-0.0034465580061699697,0.9862445900189774,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,394,395,0.100093361,49.033280997501,8.4352673795589,49.033282806036,8.4352554047077,2.9241523267949,2.9224043267949,-0.0017480000000000828,0.8968173638402152,-0.008043347026956804,0.8968534325722954,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,395,396,0.109925128,49.033282806036,8.4352554047077,49.033284859871,8.4352422616898,2.9224043267949,2.9202753267949,-0.0021289999999996034,0.9859843908328212,-0.014591045245452128,0.9860923473830047,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,396,397,0.100017586,49.033284859871,8.4352422616898,49.033286751003,8.4352303000919,2.9202753267949,2.9180673267949,-0.0022079999999999878,0.8979164282194676,-0.013749069425544241,0.8980216862506577,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,397,398,0.099971515,49.033286751003,8.4352303000919,49.033288667183,8.4352183638267,2.9180673267949,2.9161213267949,-0.0019460000000002253,0.8967597816620354,-0.014895244849276401,0.8968834786780617,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,398,399,0.110027238,49.033288667183,8.4352183638267,49.033290767785,8.4352052072465,2.9161213267949,2.9139563267949,-0.0021650000000001945,0.9881851627382422,-0.01324889892344458,0.9882739747553255,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,399,400,0.1001229,49.033290767785,8.4352052072465,49.033292777129,8.4351932381275,2.9139563267949,2.9122983267949,-0.0016579999999999373,0.9014897647709931,-0.020770869617950077,0.9017290197235234,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,400,401,0.099938911,49.033292777129,8.4351932381275,49.03329479056,8.4351812433628,2.9122983267949,2.9108033267949,-0.001494999999999802,0.9034490583222222,-0.019293813469474036,0.9036550515664177,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,401,402,0.109931352,49.03329479056,8.4351812433628,49.033297030031,8.4351680336769,2.9108033267949,2.9099303267949,-0.0008729999999999016,0.9955507422818718,-0.022155967874839616,0.9957972521404429,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,402,403,0.100026393,49.033297030031,8.4351680336769,49.03329904495,8.4351560052227,2.9099303267949,2.9093323267949,-0.0005980000000000985,0.905923259260528,-0.016751105760619722,0.9060781154036451,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,403,404,0.110043818,49.03329904495,8.4351560052227,49.033301213539,8.4351427330728,2.9093323267949,2.9090463267949,-0.00028600000000000847,0.998202367323523,-0.011963490959086276,0.9982740561820755,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,404,405,0.100173428,49.033301213539,8.4351427330728,49.033303188771,8.4351306566589,2.9090463267949,2.9090033267949,-4.300000000023729e-05,0.9083255420260719,-0.010844607403381362,0.9083902772523992,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,405,406,0.099829767,49.033303188771,8.4351306566589,49.033305173189,8.4351185686354,2.9090033267949,2.9094533267949,0.0004500000000002835,0.9093861675699244,-0.011605300080839404,0.9094602161488324,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,406,407,0.109963244,49.033305173189,8.4351185686354,49.033307359037,8.435105241965,2.9094533267949,2.9100143267949,0.0005609999999998116,1.0025151552932965,-0.013038600949552948,1.0025999410071118,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,407,408,0.10000374,49.033307359037,8.435105241965,49.033309342429,8.4350931008316,2.9100143267949,2.9107113267949,0.0006970000000001697,0.9131203480262342,-0.011523907747847117,0.9131930630646139,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,408,409,0.09999683,49.033309342429,8.4350931008316,49.03331132608,8.4350809436543,2.9107113267949,2.9117783267949,0.0010669999999999291,0.9142585234646332,-0.011920473207946702,0.9143362321428767,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,409,410,0.11006184,49.03331132608,8.4350809436543,49.033313504806,8.4350675607418,2.9117783267949,2.9134353267949,0.0016569999999997975,1.0062982277031376,-0.013662419849780005,1.0063909701476,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,410,411,0.099949161,49.033313504806,8.4350675607418,49.033315467058,8.4350553578548,2.9134353267949,2.9151733267949,0.0017380000000000173,0.9169333822236295,-0.011335933619823796,0.917003451916675,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,411,412,0.110024754,49.033315467058,8.4350553578548,49.033317599745,8.4350419482264,2.9151733267949,2.9171473267949,0.0019740000000001423,1.0069954955599967,-0.01164679237759536,1.0070628460283946,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,412,413,0.100173916,49.033317599745,8.4350419482264,49.033319527395,8.4350297448072,2.9171473267949,2.9190983267949,0.001951000000000036,0.9160654870749353,-0.010975612859196404,0.916131235515673,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,413,414,0.099933741,49.033319527395,8.4350297448072,49.033321434021,8.4350175386506,2.9190983267949,2.9208843267949,0.0017860000000000653,0.9157207202782807,-0.010436065619620488,0.9157801859685489,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,414,415,0.100015086,49.033321434021,8.4350175386506,49.033323329506,8.4350053248026,2.9208843267949,2.9226373267949,0.0017529999999998935,0.9159768071969653,-0.01073851743686896,0.9160397519100841,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,415,416,0.109947596,49.033323329506,8.4350053248026,49.0333253899,8.4349918792076,2.9226373267949,2.9249733267949,0.0023360000000001158,1.0076946298975393,-0.010736997190985781,1.007751829684778,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,416,417,0.099992278,49.0333253899,8.4349918792076,49.033327234795,8.4349796653154,2.9249733267949,2.9266763267949,0.00170300000000001,0.9147179149947872,-0.008983129168989551,0.9147620240379885,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,417,418,0.110006338,49.033327234795,8.4349796653154,49.033329229009,8.4349662554194,2.9266763267949,2.9287413267949,0.0020649999999999835,1.0035263242833024,-0.008165003652996633,1.0035595402437312,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,418,419,0.100198338,49.033329229009,8.4349662554194,49.033331026932,8.4349540450492,2.9287413267949,2.9302973267949,0.0015559999999998908,0.9133216668317237,-0.007373132198630561,0.9133514275363545,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,419,420,0.099840439,49.033331026932,8.4349540450492,49.033332818761,8.4349418337671,2.9302973267949,2.9318013267949,0.0015040000000001719,0.9132318559708709,-0.00811700681174557,0.9132679281347743,medium,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,420,421,0.109962469,49.033332818761,8.4349418337671,49.033334787262,8.4349283811371,2.9318013267949,2.9334963267949,0.00169499999999978,1.0059255740040947,-0.009858848859972291,1.005973885017057,high,2011_09_26_drive_0023_sync
2011_09_26_drive_0023_sync,train,0,421,422,0.100047566,49.033334787262,8.4349283811371,49.033336511336,8.4349161466541,2.9334963267949,2.9349843267949,0.0014880000000001559,0.9132996452212967,-0.0033088444888949298,0.9133056391007328,medium,2011_09_26_drive_0023_sync
